"id","hexID","X97","X98","X99","X100","X101","X102","X103","X104","X106","X107","rel_97","rel_98","rel_99","rel_100","rel_101","rel_102","rel_103","rel_104","rel_106","rel_107","relMax","absMax","maxLevel","total","antwort"
"ID298","ID298",298,166,35,0,1,1,1,1,7,1,3,0.768518518518518,0.162037037037037,0,0.00462962962962963,0.00462962962962963,0.00462962962962963,0.00462962962962963,0.0324074074074074,0.00462962962962963,0.0138888888888889,0.768518518518518,166,"97",216,"Steinschleuder/Stanschleuder"
"ID299","ID299",299,220,45,2,0,2,0,0,3,2,3,0.794223826714801,0.162454873646209,0.0072202166064982,0,0.0072202166064982,0,0,0.0108303249097473,0.0072202166064982,0.0108303249097473,0.794223826714801,220,"97",277,"Steinschleuder/Stanschleuder"
"ID300","ID300",300,396,77,1,5,2,1,1,4,0,3,0.808163265306122,0.157142857142857,0.00204081632653061,0.0102040816326531,0.00408163265306122,0.00204081632653061,0.00204081632653061,0.00816326530612245,0,0.00612244897959184,0.808163265306122,396,"97",490,"Steinschleuder/Stanschleuder"
"ID301","ID301",301,471,90,1,6,4,2,1,6,0,6,0.802385008517888,0.153321976149915,0.00170357751277683,0.010221465076661,0.00681431005110733,0.00340715502555366,0.00170357751277683,0.010221465076661,0,0.010221465076661,0.802385008517888,471,"97",587,"Steinschleuder/Stanschleuder"
"ID302","ID302",302,363,74,1,3,1,0,0,5,1,7,0.797802197802198,0.162637362637363,0.0021978021978022,0.00659340659340659,0.0021978021978022,0,0,0.010989010989011,0.0021978021978022,0.0153846153846154,0.797802197802198,363,"97",455,"Steinschleuder/Stanschleuder"
"ID303","ID303",303,216,37,0,0,1,1,0,3,1,2,0.827586206896552,0.14176245210728,0,0,0.00383141762452107,0.00383141762452107,0,0.0114942528735632,0.00383141762452107,0.00766283524904215,0.827586206896552,216,"97",261,"Steinschleuder/Stanschleuder"
"ID304","ID304",304,76,20,2,1,1,0,0,1,0,2,0.737864077669903,0.194174757281553,0.0194174757281553,0.00970873786407767,0.00970873786407767,0,0,0.00970873786407767,0,0.0194174757281553,0.737864077669903,76,"97",103,"Steinschleuder/Stanschleuder"
"ID305","ID305",305,46,21,0,0,1,0,0,0,0,1,0.666666666666667,0.304347826086957,0,0,0.0144927536231884,0,0,0,0,0.0144927536231884,0.666666666666667,46,"97",69,"Steinschleuder/Stanschleuder"
"ID306","ID306",306,144,40,0,2,0,0,0,5,0,2,0.746113989637306,0.207253886010363,0,0.0103626943005181,0,0,0,0.0259067357512953,0,0.0103626943005181,0.746113989637306,144,"97",193,"Steinschleuder/Stanschleuder"
"ID307","ID307",307,446,124,0,2,0,2,1,11,2,7,0.749579831932773,0.208403361344538,0,0.00336134453781513,0,0.00336134453781513,0.00168067226890756,0.0184873949579832,0.00336134453781513,0.0117647058823529,0.749579831932773,446,"97",595,"Steinschleuder/Stanschleuder"
"ID308","ID308",308,238,77,0,6,2,1,1,7,0,9,0.697947214076246,0.225806451612903,0,0.0175953079178886,0.00586510263929619,0.00293255131964809,0.00293255131964809,0.0205278592375367,0,0.0263929618768328,0.697947214076246,238,"97",341,"Steinschleuder/Stanschleuder"
"ID309","ID309",309,62,25,0,2,0,0,0,1,0,2,0.673913043478261,0.271739130434783,0,0.0217391304347826,0,0,0,0.0108695652173913,0,0.0217391304347826,0.673913043478261,62,"97",92,"Steinschleuder/Stanschleuder"
"ID310","ID310",310,22,3,0,0,0,0,0,1,0,0,0.846153846153846,0.115384615384615,0,0,0,0,0,0.0384615384615385,0,0,0.846153846153846,22,"97",26,"Steinschleuder/Stanschleuder"
"ID311","ID311",311,22,4,0,0,0,0,0,1,0,0,0.814814814814815,0.148148148148148,0,0,0,0,0,0.037037037037037,0,0,0.814814814814815,22,"97",27,"Steinschleuder/Stanschleuder"
"ID312","ID312",312,22,3,1,0,0,0,0,0,0,0,0.846153846153846,0.115384615384615,0.0384615384615385,0,0,0,0,0,0,0,0.846153846153846,22,"97",26,"Steinschleuder/Stanschleuder"
"ID313","ID313",313,69,15,0,0,0,1,0,1,0,1,0.793103448275862,0.172413793103448,0,0,0,0.0114942528735632,0,0.0114942528735632,0,0.0114942528735632,0.793103448275862,69,"97",87,"Steinschleuder/Stanschleuder"
"ID314","ID314",314,66,19,0,1,0,0,0,3,0,1,0.733333333333333,0.211111111111111,0,0.0111111111111111,0,0,0,0.0333333333333333,0,0.0111111111111111,0.733333333333333,66,"97",90,"Steinschleuder/Stanschleuder"
"ID315","ID315",315,42,14,0,2,2,0,0,2,0,0,0.67741935483871,0.225806451612903,0,0.032258064516129,0.032258064516129,0,0,0.032258064516129,0,0,0.67741935483871,42,"97",62,"Steinschleuder/Stanschleuder"
"ID316","ID316",316,25,6,0,0,0,0,0,0,0,2,0.757575757575758,0.181818181818182,0,0,0,0,0,0,0,0.0606060606060606,0.757575757575758,25,"97",33,"Steinschleuder/Stanschleuder"
"ID317","ID317",317,64,19,0,1,1,1,0,0,0,1,0.735632183908046,0.218390804597701,0,0.0114942528735632,0.0114942528735632,0.0114942528735632,0,0,0,0.0114942528735632,0.735632183908046,64,"97",87,"Steinschleuder/Stanschleuder"
"ID318","ID318",318,392,79,0,3,2,0,0,12,2,5,0.791919191919192,0.15959595959596,0,0.00606060606060606,0.00404040404040404,0,0,0.0242424242424242,0.00404040404040404,0.0101010101010101,0.791919191919192,392,"97",495,"Steinschleuder/Stanschleuder"
"ID319","ID319",319,27,5,0,0,0,0,0,0,0,1,0.818181818181818,0.151515151515152,0,0,0,0,0,0,0,0.0303030303030303,0.818181818181818,27,"97",33,"Steinschleuder/Stanschleuder"
"ID320","ID320",320,17,8,0,0,0,0,0,0,1,0,0.653846153846154,0.307692307692308,0,0,0,0,0,0,0.0384615384615385,0,0.653846153846154,17,"97",26,"Steinschleuder/Stanschleuder"
"ID321","ID321",321,30,6,0,1,1,0,0,2,0,0,0.75,0.15,0,0.025,0.025,0,0,0.05,0,0,0.75,30,"97",40,"Steinschleuder/Stanschleuder"
"ID322","ID322",322,7,4,0,2,0,0,0,0,0,0,0.538461538461538,0.307692307692308,0,0.153846153846154,0,0,0,0,0,0,0.538461538461538,7,"97",13,"Steinschleuder/Stanschleuder"
"ID323","ID323",323,6,6,0,0,0,1,0,0,0,1,0.428571428571429,0.428571428571429,0,0,0,0.0714285714285714,0,0,0,0.0714285714285714,0.428571428571429,6,"97",14,"Steinschleuder/Stanschleuder"
"ID324","ID324",324,12,3,0,2,0,0,0,0,0,0,0.705882352941177,0.176470588235294,0,0.117647058823529,0,0,0,0,0,0,0.705882352941177,12,"97",17,"Steinschleuder/Stanschleuder"
"ID325","ID325",325,5,2,0,0,0,0,0,1,0,0,0.625,0.25,0,0,0,0,0,0.125,0,0,0.625,5,"97",8,"Steinschleuder/Stanschleuder"
"ID326","ID326",326,20,4,0,0,0,0,0,1,0,0,0.8,0.16,0,0,0,0,0,0.04,0,0,0.8,20,"97",25,"Steinschleuder/Stanschleuder"
"ID327","ID327",327,15,4,0,0,0,0,0,0,0,0,0.789473684210526,0.210526315789474,0,0,0,0,0,0,0,0,0.789473684210526,15,"97",19,"Steinschleuder/Stanschleuder"
"ID328","ID328",328,43,7,0,2,0,0,0,3,0,2,0.754385964912281,0.12280701754386,0,0.0350877192982456,0,0,0,0.0526315789473684,0,0.0350877192982456,0.754385964912281,43,"97",57,"Steinschleuder/Stanschleuder"
"ID329","ID329",329,15,6,1,2,0,0,0,1,0,1,0.576923076923077,0.230769230769231,0.0384615384615385,0.0769230769230769,0,0,0,0.0384615384615385,0,0.0384615384615385,0.576923076923077,15,"97",26,"Steinschleuder/Stanschleuder"
"ID330","ID330",330,15,5,0,0,0,0,0,0,0,1,0.714285714285714,0.238095238095238,0,0,0,0,0,0,0,0.0476190476190476,0.714285714285714,15,"97",21,"Steinschleuder/Stanschleuder"
"ID331","ID331",331,11,5,0,0,0,0,0,0,0,0,0.6875,0.3125,0,0,0,0,0,0,0,0,0.6875,11,"97",16,"Steinschleuder/Stanschleuder"
"ID332","ID332",332,35,10,0,1,1,0,0,1,0,0,0.729166666666667,0.208333333333333,0,0.0208333333333333,0.0208333333333333,0,0,0.0208333333333333,0,0,0.729166666666667,35,"97",48,"Steinschleuder/Stanschleuder"
"ID333","ID333",333,26,2,0,0,1,0,0,1,0,1,0.838709677419355,0.0645161290322581,0,0,0.032258064516129,0,0,0.032258064516129,0,0.032258064516129,0.838709677419355,26,"97",31,"Steinschleuder/Stanschleuder"
"ID334","ID334",334,15,3,0,0,0,0,0,0,0,0,0.833333333333333,0.166666666666667,0,0,0,0,0,0,0,0,0.833333333333333,15,"97",18,"Steinschleuder/Stanschleuder"
"ID335","ID335",335,34,3,0,0,1,0,0,0,0,0,0.894736842105263,0.0789473684210526,0,0,0.0263157894736842,0,0,0,0,0,0.894736842105263,34,"97",38,"Steinschleuder/Stanschleuder"
"ID336","ID336",336,31,8,0,0,0,0,0,0,0,0,0.794871794871795,0.205128205128205,0,0,0,0,0,0,0,0,0.794871794871795,31,"97",39,"Steinschleuder/Stanschleuder"
"ID337","ID337",337,85,6,0,2,1,0,1,1,0,0,0.885416666666667,0.0625,0,0.0208333333333333,0.0104166666666667,0,0.0104166666666667,0.0104166666666667,0,0,0.885416666666667,85,"97",96,"Steinschleuder/Stanschleuder"
"ID338","ID338",338,282,36,0,3,1,0,1,1,1,3,0.859756097560976,0.109756097560976,0,0.00914634146341463,0.00304878048780488,0,0.00304878048780488,0.00304878048780488,0.00304878048780488,0.00914634146341463,0.859756097560976,282,"97",328,"Steinschleuder/Stanschleuder"
"ID339","ID339",339,82,13,0,0,1,0,0,0,0,0,0.854166666666667,0.135416666666667,0,0,0.0104166666666667,0,0,0,0,0,0.854166666666667,82,"97",96,"Steinschleuder/Stanschleuder"
"ID340","ID340",340,26,0,0,0,0,0,0,0,0,1,0.962962962962963,0,0,0,0,0,0,0,0,0.037037037037037,0.962962962962963,26,"97",27,"Steinschleuder/Stanschleuder"
"ID341","ID341",341,30,1,0,1,0,0,1,1,0,1,0.857142857142857,0.0285714285714286,0,0.0285714285714286,0,0,0.0285714285714286,0.0285714285714286,0,0.0285714285714286,0.857142857142857,30,"97",35,"Steinschleuder/Stanschleuder"
"ID342","ID342",342,297,42,0,2,1,0,2,7,0,5,0.834269662921348,0.117977528089888,0,0.00561797752808989,0.00280898876404494,0,0.00561797752808989,0.0196629213483146,0,0.0140449438202247,0.834269662921348,297,"97",356,"Steinschleuder/Stanschleuder"
"ID343","ID343",343,176,13,0,0,1,1,0,4,0,4,0.884422110552764,0.0653266331658292,0,0,0.0050251256281407,0.0050251256281407,0,0.0201005025125628,0,0.0201005025125628,0.884422110552764,176,"97",199,"Steinschleuder/Stanschleuder"
"ID344","ID344",344,110,7,0,1,0,0,1,4,0,1,0.887096774193548,0.0564516129032258,0,0.00806451612903226,0,0,0.00806451612903226,0.032258064516129,0,0.00806451612903226,0.887096774193548,110,"97",124,"Steinschleuder/Stanschleuder"
"ID345","ID345",345,34,6,0,1,1,1,0,2,0,2,0.723404255319149,0.127659574468085,0,0.0212765957446809,0.0212765957446809,0.0212765957446809,0,0.0425531914893617,0,0.0425531914893617,0.723404255319149,34,"97",47,"Steinschleuder/Stanschleuder"
"ID346","ID346",346,44,7,0,0,0,0,0,2,0,0,0.830188679245283,0.132075471698113,0,0,0,0,0,0.0377358490566038,0,0,0.830188679245283,44,"97",53,"Steinschleuder/Stanschleuder"
"ID347","ID347",347,75,9,0,0,3,0,0,2,0,0,0.842696629213483,0.101123595505618,0,0,0.0337078651685393,0,0,0.0224719101123595,0,0,0.842696629213483,75,"97",89,"Steinschleuder/Stanschleuder"
"ID348","ID348",348,26,8,0,0,0,0,0,2,0,0,0.722222222222222,0.222222222222222,0,0,0,0,0,0.0555555555555556,0,0,0.722222222222222,26,"97",36,"Steinschleuder/Stanschleuder"
"ID349","ID349",349,1,0,1,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0.5,1,"97",2,"Steinschleuder/Stanschleuder"
"ID350","ID350",350,15,4,0,0,0,0,0,0,0,0,0.789473684210526,0.210526315789474,0,0,0,0,0,0,0,0,0.789473684210526,15,"97",19,"Steinschleuder/Stanschleuder"
"ID351","ID351",351,27,9,0,1,0,0,1,1,0,0,0.692307692307692,0.230769230769231,0,0.0256410256410256,0,0,0.0256410256410256,0.0256410256410256,0,0,0.692307692307692,27,"97",39,"Steinschleuder/Stanschleuder"
"ID352","ID352",352,96,24,0,1,0,0,0,1,0,2,0.774193548387097,0.193548387096774,0,0.00806451612903226,0,0,0,0.00806451612903226,0,0.0161290322580645,0.774193548387097,96,"97",124,"Steinschleuder/Stanschleuder"
"ID353","ID353",353,152,41,1,1,1,1,0,1,2,3,0.748768472906404,0.201970443349754,0.00492610837438424,0.00492610837438424,0.00492610837438424,0.00492610837438424,0,0.00492610837438424,0.00985221674876847,0.0147783251231527,0.748768472906404,152,"97",203,"Steinschleuder/Stanschleuder"
"ID354","ID354",354,450,80,1,3,0,0,2,9,5,14,0.797872340425532,0.141843971631206,0.00177304964539007,0.00531914893617021,0,0,0.00354609929078014,0.0159574468085106,0.00886524822695036,0.024822695035461,0.797872340425532,450,"97",564,"Steinschleuder/Stanschleuder"
"ID355","ID355",355,498,88,2,5,1,0,2,11,4,5,0.808441558441558,0.142857142857143,0.00324675324675325,0.00811688311688312,0.00162337662337662,0,0.00324675324675325,0.0178571428571429,0.00649350649350649,0.00811688311688312,0.808441558441558,498,"97",616,"Steinschleuder/Stanschleuder"
"ID356","ID356",356,379,63,1,2,0,1,1,5,1,4,0.829321663019694,0.137855579868709,0.00218818380743982,0.00437636761487965,0,0.00218818380743982,0.00218818380743982,0.0109409190371991,0.00218818380743982,0.0087527352297593,0.829321663019694,379,"97",457,"Steinschleuder/Stanschleuder"
"ID357","ID357",357,379,77,0,5,0,2,2,3,2,6,0.796218487394958,0.161764705882353,0,0.0105042016806723,0,0.00420168067226891,0.00420168067226891,0.00630252100840336,0.00420168067226891,0.0126050420168067,0.796218487394958,379,"97",476,"Steinschleuder/Stanschleuder"
"ID358","ID358",358,2799,663,17,40,4,8,8,84,30,77,0.750402144772118,0.177747989276139,0.00455764075067024,0.0107238605898123,0.00107238605898123,0.00214477211796247,0.00214477211796247,0.0225201072386059,0.00804289544235925,0.0206434316353887,0.750402144772118,2799,"97",3730,"Steinschleuder/Stanschleuder"
"ID359","ID359",359,776,168,2,10,0,2,2,20,4,12,0.779116465863454,0.168674698795181,0.00200803212851406,0.0100401606425703,0,0.00200803212851406,0.00200803212851406,0.0200803212851406,0.00401606425702811,0.0120481927710843,0.779116465863454,776,"97",996,"Steinschleuder/Stanschleuder"
"ID360","ID360",360,525,86,3,4,0,0,1,9,2,4,0.82807570977918,0.135646687697161,0.00473186119873817,0.00630914826498423,0,0,0.00157728706624606,0.0141955835962145,0.00315457413249211,0.00630914826498423,0.82807570977918,525,"97",634,"Steinschleuder/Stanschleuder"
"ID361","ID361",361,99,22,1,2,0,1,0,3,0,3,0.755725190839695,0.16793893129771,0.00763358778625954,0.0152671755725191,0,0.00763358778625954,0,0.0229007633587786,0,0.0229007633587786,0.755725190839695,99,"97",131,"Steinschleuder/Stanschleuder"
"ID362","ID362",362,135,19,1,1,0,0,0,0,0,2,0.854430379746835,0.120253164556962,0.00632911392405063,0.00632911392405063,0,0,0,0,0,0.0126582278481013,0.854430379746835,135,"97",158,"Steinschleuder/Stanschleuder"
"ID363","ID363",363,137,29,0,3,1,0,0,3,2,1,0.778409090909091,0.164772727272727,0,0.0170454545454545,0.00568181818181818,0,0,0.0170454545454545,0.0113636363636364,0.00568181818181818,0.778409090909091,137,"97",176,"Steinschleuder/Stanschleuder"
"ID364","ID364",364,212,65,0,3,0,0,1,6,2,8,0.713804713804714,0.218855218855219,0,0.0101010101010101,0,0,0.00336700336700337,0.0202020202020202,0.00673400673400673,0.0269360269360269,0.713804713804714,212,"97",297,"Steinschleuder/Stanschleuder"
"ID365","ID365",365,453,145,1,4,3,0,1,10,0,7,0.725961538461538,0.232371794871795,0.0016025641025641,0.00641025641025641,0.00480769230769231,0,0.0016025641025641,0.016025641025641,0,0.0112179487179487,0.725961538461538,453,"97",624,"Steinschleuder/Stanschleuder"
"ID366","ID366",366,71,19,0,5,1,0,0,1,0,1,0.724489795918367,0.193877551020408,0,0.0510204081632653,0.0102040816326531,0,0,0.0102040816326531,0,0.0102040816326531,0.724489795918367,71,"97",98,"Steinschleuder/Stanschleuder"
"ID367","ID367",367,18,15,0,0,0,0,1,0,0,0,0.529411764705882,0.441176470588235,0,0,0,0,0.0294117647058824,0,0,0,0.529411764705882,18,"97",34,"Steinschleuder/Stanschleuder"
"ID368","ID368",368,24,12,0,3,0,0,0,2,0,0,0.585365853658537,0.292682926829268,0,0.0731707317073171,0,0,0,0.0487804878048781,0,0,0.585365853658537,24,"97",41,"Steinschleuder/Stanschleuder"
"ID369","ID369",369,34,19,0,4,1,0,0,6,1,1,0.515151515151515,0.287878787878788,0,0.0606060606060606,0.0151515151515152,0,0,0.0909090909090909,0.0151515151515152,0.0151515151515152,0.515151515151515,34,"97",66,"Steinschleuder/Stanschleuder"
"ID370","ID370",370,12,2,1,0,0,0,0,2,0,0,0.705882352941177,0.117647058823529,0.0588235294117647,0,0,0,0,0.117647058823529,0,0,0.705882352941177,12,"97",17,"Steinschleuder/Stanschleuder"
"ID371","ID371",371,53,12,0,0,0,0,1,5,0,1,0.736111111111111,0.166666666666667,0,0,0,0,0.0138888888888889,0.0694444444444444,0,0.0138888888888889,0.736111111111111,53,"97",72,"Steinschleuder/Stanschleuder"
"ID372","ID372",372,29,4,0,1,0,0,0,2,0,0,0.805555555555556,0.111111111111111,0,0.0277777777777778,0,0,0,0.0555555555555556,0,0,0.805555555555556,29,"97",36,"Steinschleuder/Stanschleuder"
"ID373","ID373",373,93,14,0,0,1,0,0,2,0,0,0.845454545454545,0.127272727272727,0,0,0.00909090909090909,0,0,0.0181818181818182,0,0,0.845454545454545,93,"97",110,"Steinschleuder/Stanschleuder"
"ID374","ID374",374,87,19,0,0,1,0,1,2,0,1,0.783783783783784,0.171171171171171,0,0,0.00900900900900901,0,0.00900900900900901,0.018018018018018,0,0.00900900900900901,0.783783783783784,87,"97",111,"Steinschleuder/Stanschleuder"
"ID375","ID375",375,590,117,0,13,2,0,1,13,0,16,0.784574468085106,0.155585106382979,0,0.0172872340425532,0.00265957446808511,0,0.00132978723404255,0.0172872340425532,0,0.0212765957446809,0.784574468085106,590,"97",752,"Steinschleuder/Stanschleuder"
"ID376","ID376",376,233,39,3,0,0,0,0,2,0,4,0.829181494661922,0.138790035587189,0.0106761565836299,0,0,0,0,0.00711743772241993,0,0.0142348754448399,0.829181494661922,233,"97",281,"Steinschleuder/Stanschleuder"
"ID377","ID377",377,109,19,0,1,2,0,0,2,0,1,0.813432835820896,0.141791044776119,0,0.00746268656716418,0.0149253731343284,0,0,0.0149253731343284,0,0.00746268656716418,0.813432835820896,109,"97",134,"Steinschleuder/Stanschleuder"
"ID378","ID378",378,65,19,0,1,0,0,0,2,0,0,0.747126436781609,0.218390804597701,0,0.0114942528735632,0,0,0,0.0229885057471264,0,0,0.747126436781609,65,"97",87,"Steinschleuder/Stanschleuder"
"ID379","ID379",379,20,8,0,0,0,0,0,1,0,0,0.689655172413793,0.275862068965517,0,0,0,0,0,0.0344827586206897,0,0,0.689655172413793,20,"97",29,"Steinschleuder/Stanschleuder"
"ID380","ID380",380,9,3,0,1,0,2,0,0,0,2,0.529411764705882,0.176470588235294,0,0.0588235294117647,0,0.117647058823529,0,0,0,0.117647058823529,0.529411764705882,9,"97",17,"Steinschleuder/Stanschleuder"
"ID381","ID381",381,28,9,0,1,0,0,0,0,0,1,0.717948717948718,0.230769230769231,0,0.0256410256410256,0,0,0,0,0,0.0256410256410256,0.717948717948718,28,"97",39,"Steinschleuder/Stanschleuder"
"ID382","ID382",382,46,12,0,1,1,0,0,1,0,0,0.754098360655738,0.19672131147541,0,0.0163934426229508,0.0163934426229508,0,0,0.0163934426229508,0,0,0.754098360655738,46,"97",61,"Steinschleuder/Stanschleuder"
"ID383","ID383",383,25,7,0,0,0,0,0,1,0,0,0.757575757575758,0.212121212121212,0,0,0,0,0,0.0303030303030303,0,0,0.757575757575758,25,"97",33,"Steinschleuder/Stanschleuder"
"ID384","ID384",384,120,29,0,1,0,0,0,4,0,1,0.774193548387097,0.187096774193548,0,0.00645161290322581,0,0,0,0.0258064516129032,0,0.00645161290322581,0.774193548387097,120,"97",155,"Steinschleuder/Stanschleuder"
"ID385","ID385",385,36,2,0,0,1,1,0,0,0,0,0.9,0.05,0,0,0.025,0.025,0,0,0,0,0.9,36,"97",40,"Steinschleuder/Stanschleuder"
"ID386","ID386",386,101,21,1,2,1,0,1,3,1,4,0.748148148148148,0.155555555555556,0.00740740740740741,0.0148148148148148,0.00740740740740741,0,0.00740740740740741,0.0222222222222222,0.00740740740740741,0.0296296296296296,0.748148148148148,101,"97",135,"Steinschleuder/Stanschleuder"
"ID387","ID387",387,35,6,0,0,0,0,0,0,0,0,0.853658536585366,0.146341463414634,0,0,0,0,0,0,0,0,0.853658536585366,35,"97",41,"Steinschleuder/Stanschleuder"
"ID388","ID388",388,42,4,0,0,1,0,0,0,0,0,0.893617021276596,0.0851063829787234,0,0,0.0212765957446809,0,0,0,0,0,0.893617021276596,42,"97",47,"Steinschleuder/Stanschleuder"
"ID389","ID389",389,29,4,1,1,0,0,0,2,0,1,0.763157894736842,0.105263157894737,0.0263157894736842,0.0263157894736842,0,0,0,0.0526315789473684,0,0.0263157894736842,0.763157894736842,29,"97",38,"Steinschleuder/Stanschleuder"
"ID390","ID390",390,5,0,0,0,0,0,1,0,0,0,0.833333333333333,0,0,0,0,0,0.166666666666667,0,0,0,0.833333333333333,5,"97",6,"Steinschleuder/Stanschleuder"
"ID391","ID391",391,7,1,0,0,0,0,0,0,0,0,0.875,0.125,0,0,0,0,0,0,0,0,0.875,7,"97",8,"Steinschleuder/Stanschleuder"
"ID392","ID392",392,9,3,0,0,0,0,0,1,0,1,0.642857142857143,0.214285714285714,0,0,0,0,0,0.0714285714285714,0,0.0714285714285714,0.642857142857143,9,"97",14,"Steinschleuder/Stanschleuder"
"ID393","ID393",393,7,0,0,0,0,0,0,1,0,0,0.875,0,0,0,0,0,0,0.125,0,0,0.875,7,"97",8,"Steinschleuder/Stanschleuder"
"ID394","ID394",394,18,2,0,0,0,0,0,0,0,0,0.9,0.1,0,0,0,0,0,0,0,0,0.9,18,"97",20,"Steinschleuder/Stanschleuder"
"ID395","ID395",395,28,4,0,0,1,0,0,1,0,0,0.823529411764706,0.117647058823529,0,0,0.0294117647058824,0,0,0.0294117647058824,0,0,0.823529411764706,28,"97",34,"Steinschleuder/Stanschleuder"
"ID396","ID396",396,26,5,0,1,0,0,0,1,0,0,0.787878787878788,0.151515151515152,0,0.0303030303030303,0,0,0,0.0303030303030303,0,0,0.787878787878788,26,"97",33,"Steinschleuder/Stanschleuder"
"ID397","ID397",397,60,4,0,2,2,0,0,3,0,0,0.845070422535211,0.0563380281690141,0,0.028169014084507,0.028169014084507,0,0,0.0422535211267606,0,0,0.845070422535211,60,"97",71,"Steinschleuder/Stanschleuder"
"ID398","ID398",398,208,23,0,2,3,0,10,1,0,0,0.842105263157895,0.0931174089068826,0,0.00809716599190283,0.0121457489878543,0,0.0404858299595142,0.00404858299595142,0,0,0.842105263157895,208,"97",247,"Steinschleuder/Stanschleuder"
"ID399","ID399",399,73,8,0,0,5,0,30,3,0,0,0.613445378151261,0.0672268907563025,0,0,0.0420168067226891,0,0.252100840336134,0.0252100840336134,0,0,0.613445378151261,73,"97",119,"Steinschleuder/Stanschleuder"
"ID400","ID400",400,29,1,0,1,0,0,2,0,0,0,0.878787878787879,0.0303030303030303,0,0.0303030303030303,0,0,0.0606060606060606,0,0,0,0.878787878787879,29,"97",33,"Steinschleuder/Stanschleuder"
"ID401","ID401",401,53,8,0,2,1,0,0,1,0,0,0.815384615384615,0.123076923076923,0,0.0307692307692308,0.0153846153846154,0,0,0.0153846153846154,0,0,0.815384615384615,53,"97",65,"Steinschleuder/Stanschleuder"
"ID402","ID402",402,58,1,0,0,3,0,1,1,0,0,0.90625,0.015625,0,0,0.046875,0,0.015625,0.015625,0,0,0.90625,58,"97",64,"Steinschleuder/Stanschleuder"
"ID403","ID403",403,116,13,0,1,4,0,2,1,0,0,0.846715328467153,0.0948905109489051,0,0.0072992700729927,0.0291970802919708,0,0.0145985401459854,0.0072992700729927,0,0,0.846715328467153,116,"97",137,"Steinschleuder/Stanschleuder"
"ID404","ID404",404,165,26,0,2,2,0,3,14,0,2,0.771028037383178,0.121495327102804,0,0.00934579439252336,0.00934579439252336,0,0.014018691588785,0.0654205607476635,0,0.00934579439252336,0.771028037383178,165,"97",214,"Steinschleuder/Stanschleuder"
"ID405","ID405",405,60,12,0,0,2,0,2,11,0,0,0.689655172413793,0.137931034482759,0,0,0.0229885057471264,0,0.0229885057471264,0.126436781609195,0,0,0.689655172413793,60,"97",87,"Steinschleuder/Stanschleuder"
"ID406","ID406",406,27,8,0,0,0,0,0,0,0,0,0.771428571428571,0.228571428571429,0,0,0,0,0,0,0,0,0.771428571428571,27,"97",35,"Steinschleuder/Stanschleuder"
"ID407","ID407",407,11,2,0,1,0,0,1,0,0,0,0.733333333333333,0.133333333333333,0,0.0666666666666667,0,0,0.0666666666666667,0,0,0,0.733333333333333,11,"97",15,"Steinschleuder/Stanschleuder"
"ID408","ID408",408,933,177,3,21,1,2,4,14,4,13,0.796075085324232,0.151023890784983,0.00255972696245734,0.0179180887372014,0.000853242320819113,0.00170648464163823,0.00341296928327645,0.0119453924914676,0.00341296928327645,0.0110921501706485,0.796075085324232,933,"97",1172,"Steinschleuder/Stanschleuder"
"ID409","ID409",409,484,79,1,14,0,0,1,7,1,6,0.816188870151771,0.133220910623946,0.00168634064080944,0.0236087689713322,0,0,0.00168634064080944,0.0118043844856661,0.00168634064080944,0.0101180438448567,0.816188870151771,484,"97",593,"Steinschleuder/Stanschleuder"
"ID410","ID410",410,153,46,1,6,0,0,0,5,0,1,0.721698113207547,0.216981132075472,0.00471698113207547,0.0283018867924528,0,0,0,0.0235849056603774,0,0.00471698113207547,0.721698113207547,153,"97",212,"Steinschleuder/Stanschleuder"
"ID411","ID411",411,208,67,0,2,0,0,0,1,3,2,0.734982332155477,0.236749116607774,0,0.00706713780918728,0,0,0,0.00353356890459364,0.0106007067137809,0.00706713780918728,0.734982332155477,208,"97",283,"Steinschleuder/Stanschleuder"
"ID412","ID412",412,725,122,2,8,1,0,1,12,2,11,0.820135746606335,0.138009049773756,0.00226244343891403,0.00904977375565611,0.00113122171945701,0,0.00113122171945701,0.0135746606334842,0.00226244343891403,0.0124434389140271,0.820135746606335,725,"97",884,"Steinschleuder/Stanschleuder"
"ID413","ID413",413,612,141,4,12,3,1,2,17,3,13,0.757425742574257,0.174504950495049,0.00495049504950495,0.0148514851485149,0.00371287128712871,0.00123762376237624,0.00247524752475248,0.021039603960396,0.00371287128712871,0.0160891089108911,0.757425742574257,612,"97",808,"Steinschleuder/Stanschleuder"
"ID414","ID414",414,1458,365,9,15,1,5,6,27,8,35,0.755832037325039,0.18921721099015,0.0046656298600311,0.00777604976671851,0.000518403317781234,0.00259201658890617,0.0031104199066874,0.0139968895800933,0.00414722654224987,0.0181441161223432,0.755832037325039,1458,"97",1929,"Steinschleuder/Stanschleuder"
"ID415","ID415",415,1090,179,4,7,0,0,6,24,4,9,0.823885109599395,0.135298563869992,0.00302343159486017,0.00529100529100529,0,0,0.00453514739229025,0.018140589569161,0.00302343159486017,0.00680272108843537,0.823885109599395,1090,"97",1323,"Steinschleuder/Stanschleuder"
